ts,device_id,device_name,device_type,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,orig_pkts,resp_pkts,conn_state,capture_scenario
1545405252.412090,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CZYIRN3UX8GZXbwDac,192.168.1.195,49252,185.244.25.235,6667,tcp,-,3.130481,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405259.622493,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CYpJDm2TZ4RRQ2JuG3,192.168.1.195,49252,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405262.414150,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CcKewu1tigPTe3CsTb,192.168.1.195,49254,185.244.25.235,6667,tcp,-,3.128209,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405269.622547,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CQCHfi4tJOHhbylun3,192.168.1.195,49254,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405281.534010,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CvOgbp3vROZAPTu5fa,192.168.1.195,49260,185.244.25.235,6667,tcp,-,3.128457,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405288.742386,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CHqe9L3XO0hT5d1h8c,192.168.1.195,49260,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405302.799126,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C0ISqQ1jgcBz5KPage,192.168.1.195,49272,185.244.25.235,6667,tcp,-,3.143209,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405315.319741,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CDAnBHg365oZ249E2,192.168.1.195,49278,185.244.25.235,6667,tcp,-,3.102733,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405322.502416,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CS9PyL29Kx3vojScCl,192.168.1.195,49278,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405331.473537,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,Cqicp8KBFQDNFJ61,192.168.1.195,49286,185.244.25.235,6667,tcp,-,3.108978,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405338.662445,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CGEKkI15YFhbBUUpub,192.168.1.195,49286,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405341.482584,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C7pwSS2MChCpmHIx8,192.168.1.195,49288,185.244.25.235,6667,tcp,-,3.099733,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405052.822315,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CEucyH3AvEEe853Mcb,192.168.1.195,49182,185.244.25.235,6667,tcp,irc,0.959951,75,243,7,6,S3,CTU-IoT-Malware-Capture-34-1
1545405348.662496,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,Ctpd914kmdfUuq1Mfh,192.168.1.195,49288,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405351.484380,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CX2mgo4N7wn957h7I9,192.168.1.195,49290,185.244.25.235,6667,tcp,-,3.097997,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405358.662307,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,COrjtk2j2LmKaItLdh,192.168.1.195,49290,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405361.498930,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CLzMUN2s7556MibLw5,192.168.1.195,49292,185.244.25.235,6667,tcp,-,3.083488,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405368.662363,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C1PY2d1buj5T48kzok,192.168.1.195,49292,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405375.548169,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CVvijQMULG1FSVRE5,192.168.1.195,49296,185.244.25.235,6667,tcp,-,3.114245,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405080.982270,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,Crtlum4zr3wa51kpx4,192.168.1.195,49188,185.244.25.235,6667,tcp,irc,1.280022,75,243,7,7,S3,CTU-IoT-Malware-Capture-34-1
1545405082.214566,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CoftJA2lmNzRwMwOb6,192.168.1.195,49190,185.244.25.235,6667,tcp,irc,2.127790,75,243,8,6,S3,CTU-IoT-Malware-Capture-34-1
1545405084.302127,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CdUo9mRcuMlE0TaO3,192.168.1.195,49192,185.244.25.235,6667,tcp,irc,4.185616,75,243,10,7,S3,CTU-IoT-Malware-Capture-34-1
1545405382.742320,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CBT0wc1OGH842mWxMl,192.168.1.195,49296,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405385.549970,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CQ0YjO3wvjZSXVbZ39,192.168.1.195,49298,185.244.25.235,6667,tcp,-,3.112482,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405392.742371,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CBqENK3q9zOwrqsRSc,192.168.1.195,49298,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405395.552020,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CoTvgr2tQaXRKLWMje,192.168.1.195,49300,185.244.25.235,6667,tcp,-,3.110483,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405402.742434,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CsxuAi47FskdAJIS0k,192.168.1.195,49300,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405405.554074,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C1maaP3wdtqZAbnXRk,192.168.1.195,49302,185.244.25.235,6667,tcp,-,3.108479,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405412.742473,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,COq6iG13gBzRH8o6S6,192.168.1.195,49302,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405424.808597,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CH3ZTl2RM6ihxXqBo8,192.168.1.195,49314,185.244.25.235,6667,tcp,-,3.133715,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405128.500947,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C3JeCh4EcK0LlvEtii,192.168.1.195,49202,185.244.25.235,6667,tcp,irc,4.081429,75,243,10,6,S3,CTU-IoT-Malware-Capture-34-1
1545405132.536900,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,ChLRcy1xvvWgCxVYs1,192.168.1.195,49204,185.244.25.235,6667,tcp,irc,4.085419,75,243,9,6,S3,CTU-IoT-Malware-Capture-34-1
1545405136.581841,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C2npq422zJGyPZwinc,192.168.1.195,49206,185.244.25.235,6667,tcp,irc,2.140532,75,243,8,7,S3,CTU-IoT-Malware-Capture-34-1
1545405433.627821,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CEYYTL3WlLAVqnxQnb,192.168.1.195,49316,185.244.25.235,6667,tcp,-,3.114725,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405138.677148,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CumaK44X7TZcNx71n,192.168.1.195,49208,185.244.25.235,6667,tcp,irc,4.085218,74,242,9,6,S3,CTU-IoT-Malware-Capture-34-1
1545405142.714596,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CaK48V4Z0Qo90vlt3,192.168.1.195,49210,185.244.25.235,6667,tcp,irc,2.037089,75,243,9,6,S3,CTU-IoT-Malware-Capture-34-1
1545405440.822471,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CJRb492bR6awRDitC1,192.168.1.195,49316,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405146.789774,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CQjMONWOkUIWlqWL,192.168.1.195,49214,185.244.25.235,6667,tcp,irc,1.102622,75,243,7,6,S3,CTU-IoT-Malware-Capture-34-1
1545405144.752435,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CLGzFa2m3rmRjwK96b,192.168.1.195,49212,185.244.25.235,6667,tcp,irc,2.079816,75,243,9,6,S3,CTU-IoT-Malware-Capture-34-1
1545405443.629631,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CKLL8O3HhvhGCD8K9,192.168.1.195,49318,185.244.25.235,6667,tcp,-,3.112737,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405149.845784,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CR9rBz3HDoPc1Zbqle,192.168.1.195,49220,185.244.25.235,6667,tcp,irc,4.076679,75,243,9,6,S3,CTU-IoT-Malware-Capture-34-1
1545405450.822523,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CtL4o712bJ5YAX2QR6,192.168.1.195,49318,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405153.880483,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CS5Pts3g96hMmHpyaf,192.168.1.195,49222,185.244.25.235,6667,tcp,irc,4.081939,75,243,10,6,S3,CTU-IoT-Malware-Capture-34-1
1545405157.921433,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C9Gynj2662FPa2Vd9g,192.168.1.195,49224,185.244.25.235,6667,tcp,irc,2.081064,75,243,9,6,S3,CTU-IoT-Malware-Capture-34-1
1545405454.668331,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CO7gXZMzxkbqv6AV8,192.168.1.195,49322,185.244.25.235,6667,tcp,-,3.113975,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405161.997360,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CoJygn3vDLL12pevFk,192.168.1.195,49228,185.244.25.235,6667,tcp,irc,1.105120,75,243,7,6,S3,CTU-IoT-Malware-Capture-34-1
1545405159.959271,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,Cm9P5L3WLuaXU3GaOi,192.168.1.195,49226,185.244.25.235,6667,tcp,irc,2.083064,74,242,8,6,S3,CTU-IoT-Malware-Capture-34-1
1545405163.056756,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C3BitX3FeY7n0fX5Xc,192.168.1.195,49230,185.244.25.235,6667,tcp,irc,4.255575,75,243,9,7,S3,CTU-IoT-Malware-Capture-34-1
1545405461.862480,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,Cu8TPx2iFsPidQjXIl,192.168.1.195,49322,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405464.670142,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CUX5cr1lKdL1K8pqFj,192.168.1.195,49324,185.244.25.235,6667,tcp,-,3.112231,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405471.862531,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CjXjJX2EoTMBuLAIN8,192.168.1.195,49324,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405482.948713,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CnDpbC1gCPsl7PoCV5,192.168.1.195,49334,185.244.25.235,6667,tcp,-,3.153709,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405491.486598,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CcX1Ww1ZmENu0E1Sbg,192.168.1.195,49336,185.244.25.235,6667,tcp,-,3.095737,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405498.662522,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CGvYo94XvlgIzqKC3b,192.168.1.195,49336,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405501.488649,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,Cv0Qurm3XMiNDk4g9,192.168.1.195,49338,185.244.25.235,6667,tcp,-,3.093742,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405508.662316,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CPL43V2Isx6tBIFkui,192.168.1.195,49338,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405515.669069,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CpZDyPTC8TFFP29b1,192.168.1.195,49342,185.244.25.235,6667,tcp,-,3.153453,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405522.902444,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C9KqoD4cBGIv96U7uh,192.168.1.195,49342,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405525.670869,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CIQSpu4uHUPrpICZz1,192.168.1.195,49344,185.244.25.235,6667,tcp,-,3.151455,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405532.902495,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CUkvZm2vDdp9zlBl4j,192.168.1.195,49344,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405535.675923,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,ClOk5d1l2Xvl3Z0o6b,192.168.1.195,49346,185.244.25.235,6667,tcp,-,3.146449,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405542.902299,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CYepQ14oD3WOso3qWh,192.168.1.195,49346,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405247.291771,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CR5BgTn8IrPSgLSs4,192.168.1.195,49248,185.244.25.235,6667,tcp,irc,4.100650,74,242,9,6,S3,CTU-IoT-Malware-Capture-34-1
1545405545.677966,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C2QGQp4xpAwrcIb8O2,192.168.1.195,49348,185.244.25.235,6667,tcp,-,3.144467,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405251.348460,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C17uQq1DzRnLrg6Nqi,192.168.1.195,49250,185.244.25.235,6667,tcp,irc,1.104115,75,243,7,6,S3,CTU-IoT-Malware-Capture-34-1
1545405552.902367,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C21dTV1oSAhBLTuiFb,192.168.1.195,49348,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405570.121536,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CNi49y3ARt6oIdJWh3,192.168.1.195,49360,185.244.25.235,6667,tcp,-,3.100988,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405272.416204,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CID1VC4qzgeDV9E8f3,192.168.1.195,49256,185.244.25.235,6667,tcp,irc,5.106080,75,243,9,6,S3,CTU-IoT-Malware-Capture-34-1
1545405277.477805,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C40HFB3J5MECK4vaui,192.168.1.195,49258,185.244.25.235,6667,tcp,irc,4.094684,75,243,9,6,S3,CTU-IoT-Malware-Capture-34-1
1545405577.302444,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CMgECU1xuJfnkOAgBf,192.168.1.195,49360,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405580.123337,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,Crv0nX3BTPyRUWCGT9,192.168.1.195,49362,185.244.25.235,6667,tcp,-,3.098996,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405587.302496,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CANAy33rzIYoyOPiHl,192.168.1.195,49362,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405293.636096,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C3aCw71XSLuOtUkTS5,192.168.1.195,49264,185.244.25.235,6667,tcp,irc,1.086383,75,243,7,6,S3,CTU-IoT-Malware-Capture-34-1
1545405291.536045,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CtbzsY3kA96EzvvMo3,192.168.1.195,49262,185.244.25.235,6667,tcp,irc,2.146277,75,243,8,7,S3,CTU-IoT-Malware-Capture-34-1
1545405590.126654,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,Cf2llj1vk5kImgnlJi,192.168.1.195,49364,185.244.25.235,6667,tcp,-,3.095724,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405294.673508,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CT773kx7nUW7UqV2h,192.168.1.195,49266,185.244.25.235,6667,tcp,irc,4.088919,75,243,9,6,S3,CTU-IoT-Malware-Capture-34-1
1545405298.715452,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CCHqvb1qjaeFfjC7nl,192.168.1.195,49268,185.244.25.235,6667,tcp,irc,2.087063,75,243,8,6,S3,CTU-IoT-Malware-Capture-34-1
1545405597.302309,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CMOHwswPeoaeRwCKf,192.168.1.195,49364,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405300.762786,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CW7kVDqfkeJPgq4ib,192.168.1.195,49270,185.244.25.235,6667,tcp,irc,2.079572,74,242,8,6,S3,CTU-IoT-Malware-Capture-34-1
1545405600.131935,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CWv49j1WXVz2NDl4qf,192.168.1.195,49366,185.244.25.235,6667,tcp,-,3.090487,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405310.022512,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CfFN9z1kO4e5ANxPPg,192.168.1.195,49272,185.244.25.235,6667,tcp,irc,1.119860,75,243,7,7,S3,CTU-IoT-Malware-Capture-34-1
1545405607.302363,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CDZdbX1locL9h8UPnj,192.168.1.195,49366,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405311.102643,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C4zQirpd2YTXZFe81,192.168.1.195,49274,185.244.25.235,6667,tcp,irc,2.179760,75,243,8,7,S3,CTU-IoT-Malware-Capture-34-1
1545405313.237428,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CGJd6x2dmc5SKjTGR,192.168.1.195,49276,185.244.25.235,6667,tcp,irc,2.125037,75,243,8,7,S3,CTU-IoT-Malware-Capture-34-1
1545405610.133984,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C6o1Df4VUErY9gZTIk,192.168.1.195,49368,185.244.25.235,6667,tcp,-,3.088493,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405617.302398,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CQOFyo1po4t7mBWEL2,192.168.1.195,49368,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405325.321551,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CHI3JU3xivmWOLMY75,192.168.1.195,49280,185.244.25.235,6667,tcp,irc,4.100904,75,243,9,6,S3,CTU-IoT-Malware-Capture-34-1
1545405624.193973,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CNwK3y4kahnE2rl52,192.168.1.195,49372,185.244.25.235,6667,tcp,-,3.108483,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405329.378479,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CiAgSuFip86vkVJ19,192.168.1.195,49282,185.244.25.235,6667,tcp,irc,1.103873,75,243,7,6,S3,CTU-IoT-Malware-Capture-34-1
1545405330.435127,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CLnvXz3DBootHXLFDl,192.168.1.195,49284,185.244.25.235,6667,tcp,irc,1.087384,74,242,7,6,S3,CTU-IoT-Malware-Capture-34-1
1545405632.263122,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CeQmau42TlDgKLL4t3,192.168.1.195,49374,185.244.25.235,6667,tcp,-,3.119224,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405639.462520,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C5koPn359tjJ9K1b8i,192.168.1.195,49374,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405642.264936,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CMSVzE33quRk2FIgEl,192.168.1.195,49376,185.244.25.235,6667,tcp,-,3.117461,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405649.462336,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CfDx3x2HVxi15z73V4,192.168.1.195,49376,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405652.268222,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CNRjh71r8OT4NL5oYh,192.168.1.195,49378,185.244.25.235,6667,tcp,-,3.114224,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405659.462383,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CAHCzF3ptrmzHmB4f3,192.168.1.195,49378,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405667.412590,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CVUcaE4olzJV1XBpA3,192.168.1.195,49386,185.244.25.235,6667,tcp,-,3.089758,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405371.500736,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CS5BYD1bOTnNtfkOll,192.168.1.195,49294,185.244.25.235,6667,tcp,irc,4.091658,75,234,11,7,S3,CTU-IoT-Malware-Capture-34-1
1545405674.582255,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,C3IWhg1fEFhSZWZyQ3,192.168.1.195,49386,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405685.679929,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,Cwx0iu2S8cWNDZYQKf,192.168.1.195,49400,185.244.25.235,6667,tcp,-,3.142460,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
1545405692.902319,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CE0J6r1Zij2TTr5lEg,192.168.1.195,49400,185.244.25.235,6667,tcp,-,-,-,-,1,0,S0,CTU-IoT-Malware-Capture-34-1
1545405695.687234,iot23-raspberry-pi-capture-34,Raspberry Pi malware capture 34,single_board_computer,CE14TS3lPsxlrclwD2,192.168.1.195,49402,185.244.25.235,6667,tcp,-,3.135205,0,0,3,0,S0,CTU-IoT-Malware-Capture-34-1
